scope,state,scenario,period,metric_slug,n_rows,n_finite,coverage_pct
state,Lakshadweep,ssp585,2040-2060,tn90p_warm_nights_pct,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,hwa_heatwave_amplitude,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,txge30_hot_days,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,txge35_extreme_heat_days,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,tasmin_tropical_nights_gt25,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,hwfi_tmean_90p,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,hwfi_events_tmean_90p,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,wsdi_warm_spell_days,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,tnx_annual_max,1,1,100.0
state,Lakshadweep,ssp585,2040-2060,tx90p_hot_days_pct,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tas_annual_mean,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tasmax_summer_mean,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tas_summer_mean,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,txx_annual_max,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tn90p_warm_nights_pct,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,hwa_heatwave_amplitude,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,txge30_hot_days,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,txge35_extreme_heat_days,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tasmin_tropical_nights_gt25,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,hwfi_tmean_90p,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,hwfi_events_tmean_90p,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,wsdi_warm_spell_days,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tnx_annual_max,1,1,100.0
state,Lakshadweep,ssp585,2060-2080,tx90p_hot_days_pct,1,1,100.0
state,Madhya Pradesh,historical,1990-2010,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,txx_annual_max,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,historical,1990-2010,tx90p_hot_days_pct,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,txx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp245,2020-2040,tx90p_hot_days_pct,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,txx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp245,2040-2060,tx90p_hot_days_pct,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,txx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp245,2060-2080,tx90p_hot_days_pct,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,txx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp585,2020-2040,tx90p_hot_days_pct,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,txx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp585,2040-2060,tx90p_hot_days_pct,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tas_annual_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tasmax_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tas_summer_mean,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,txx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tn90p_warm_nights_pct,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,hwa_heatwave_amplitude,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,txge30_hot_days,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,txge35_extreme_heat_days,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tasmin_tropical_nights_gt25,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,hwfi_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,hwfi_events_tmean_90p,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,wsdi_warm_spell_days,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tnx_annual_max,52,52,100.0
state,Madhya Pradesh,ssp585,2060-2080,tx90p_hot_days_pct,52,52,100.0
state,Maharashtra,historical,1990-2010,tas_annual_mean,36,36,100.0
state,Maharashtra,historical,1990-2010,tasmax_summer_mean,36,36,100.0
state,Maharashtra,historical,1990-2010,tas_summer_mean,36,36,100.0
state,Maharashtra,historical,1990-2010,txx_annual_max,36,36,100.0
state,Maharashtra,historical,1990-2010,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,historical,1990-2010,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,historical,1990-2010,txge30_hot_days,36,36,100.0
state,Maharashtra,historical,1990-2010,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,historical,1990-2010,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,historical,1990-2010,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,historical,1990-2010,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,historical,1990-2010,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,historical,1990-2010,tnx_annual_max,36,36,100.0
state,Maharashtra,historical,1990-2010,tx90p_hot_days_pct,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tas_annual_mean,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tasmax_summer_mean,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tas_summer_mean,36,36,100.0
state,Maharashtra,ssp245,2020-2040,txx_annual_max,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,ssp245,2020-2040,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,ssp245,2020-2040,txge30_hot_days,36,36,100.0
state,Maharashtra,ssp245,2020-2040,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,ssp245,2020-2040,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,ssp245,2020-2040,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,ssp245,2020-2040,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tnx_annual_max,36,36,100.0
state,Maharashtra,ssp245,2020-2040,tx90p_hot_days_pct,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tas_annual_mean,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tasmax_summer_mean,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tas_summer_mean,36,36,100.0
state,Maharashtra,ssp245,2040-2060,txx_annual_max,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,ssp245,2040-2060,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,ssp245,2040-2060,txge30_hot_days,36,36,100.0
state,Maharashtra,ssp245,2040-2060,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,ssp245,2040-2060,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,ssp245,2040-2060,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,ssp245,2040-2060,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tnx_annual_max,36,36,100.0
state,Maharashtra,ssp245,2040-2060,tx90p_hot_days_pct,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tas_annual_mean,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tasmax_summer_mean,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tas_summer_mean,36,36,100.0
state,Maharashtra,ssp245,2060-2080,txx_annual_max,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,ssp245,2060-2080,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,ssp245,2060-2080,txge30_hot_days,36,36,100.0
state,Maharashtra,ssp245,2060-2080,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,ssp245,2060-2080,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,ssp245,2060-2080,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,ssp245,2060-2080,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tnx_annual_max,36,36,100.0
state,Maharashtra,ssp245,2060-2080,tx90p_hot_days_pct,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tas_annual_mean,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tasmax_summer_mean,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tas_summer_mean,36,36,100.0
state,Maharashtra,ssp585,2020-2040,txx_annual_max,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,ssp585,2020-2040,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,ssp585,2020-2040,txge30_hot_days,36,36,100.0
state,Maharashtra,ssp585,2020-2040,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,ssp585,2020-2040,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,ssp585,2020-2040,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,ssp585,2020-2040,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tnx_annual_max,36,36,100.0
state,Maharashtra,ssp585,2020-2040,tx90p_hot_days_pct,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tas_annual_mean,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tasmax_summer_mean,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tas_summer_mean,36,36,100.0
state,Maharashtra,ssp585,2040-2060,txx_annual_max,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,ssp585,2040-2060,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,ssp585,2040-2060,txge30_hot_days,36,36,100.0
state,Maharashtra,ssp585,2040-2060,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,ssp585,2040-2060,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,ssp585,2040-2060,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,ssp585,2040-2060,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tnx_annual_max,36,36,100.0
state,Maharashtra,ssp585,2040-2060,tx90p_hot_days_pct,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tas_annual_mean,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tasmax_summer_mean,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tas_summer_mean,36,36,100.0
state,Maharashtra,ssp585,2060-2080,txx_annual_max,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tn90p_warm_nights_pct,36,36,100.0
state,Maharashtra,ssp585,2060-2080,hwa_heatwave_amplitude,36,36,100.0
state,Maharashtra,ssp585,2060-2080,txge30_hot_days,36,36,100.0
state,Maharashtra,ssp585,2060-2080,txge35_extreme_heat_days,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tasmin_tropical_nights_gt25,36,36,100.0
state,Maharashtra,ssp585,2060-2080,hwfi_tmean_90p,36,36,100.0
state,Maharashtra,ssp585,2060-2080,hwfi_events_tmean_90p,36,36,100.0
state,Maharashtra,ssp585,2060-2080,wsdi_warm_spell_days,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tnx_annual_max,36,36,100.0
state,Maharashtra,ssp585,2060-2080,tx90p_hot_days_pct,36,36,100.0
state,Manipur,historical,1990-2010,tas_annual_mean,16,16,100.0
state,Manipur,historical,1990-2010,tasmax_summer_mean,16,16,100.0
state,Manipur,historical,1990-2010,tas_summer_mean,16,16,100.0
state,Manipur,historical,1990-2010,txx_annual_max,16,16,100.0
state,Manipur,historical,1990-2010,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,historical,1990-2010,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,historical,1990-2010,txge30_hot_days,16,16,100.0
state,Manipur,historical,1990-2010,txge35_extreme_heat_days,16,16,100.0
state,Manipur,historical,1990-2010,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,historical,1990-2010,hwfi_tmean_90p,16,16,100.0
state,Manipur,historical,1990-2010,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,historical,1990-2010,wsdi_warm_spell_days,16,16,100.0
state,Manipur,historical,1990-2010,tnx_annual_max,16,16,100.0
state,Manipur,historical,1990-2010,tx90p_hot_days_pct,16,16,100.0
state,Manipur,ssp245,2020-2040,tas_annual_mean,16,16,100.0
state,Manipur,ssp245,2020-2040,tasmax_summer_mean,16,16,100.0
state,Manipur,ssp245,2020-2040,tas_summer_mean,16,16,100.0
state,Manipur,ssp245,2020-2040,txx_annual_max,16,16,100.0
state,Manipur,ssp245,2020-2040,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,ssp245,2020-2040,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,ssp245,2020-2040,txge30_hot_days,16,16,100.0
state,Manipur,ssp245,2020-2040,txge35_extreme_heat_days,16,16,100.0
state,Manipur,ssp245,2020-2040,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,ssp245,2020-2040,hwfi_tmean_90p,16,16,100.0
state,Manipur,ssp245,2020-2040,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,ssp245,2020-2040,wsdi_warm_spell_days,16,16,100.0
state,Manipur,ssp245,2020-2040,tnx_annual_max,16,16,100.0
state,Manipur,ssp245,2020-2040,tx90p_hot_days_pct,16,16,100.0
state,Manipur,ssp245,2040-2060,tas_annual_mean,16,16,100.0
state,Manipur,ssp245,2040-2060,tasmax_summer_mean,16,16,100.0
state,Manipur,ssp245,2040-2060,tas_summer_mean,16,16,100.0
state,Manipur,ssp245,2040-2060,txx_annual_max,16,16,100.0
state,Manipur,ssp245,2040-2060,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,ssp245,2040-2060,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,ssp245,2040-2060,txge30_hot_days,16,16,100.0
state,Manipur,ssp245,2040-2060,txge35_extreme_heat_days,16,16,100.0
state,Manipur,ssp245,2040-2060,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,ssp245,2040-2060,hwfi_tmean_90p,16,16,100.0
state,Manipur,ssp245,2040-2060,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,ssp245,2040-2060,wsdi_warm_spell_days,16,16,100.0
state,Manipur,ssp245,2040-2060,tnx_annual_max,16,16,100.0
state,Manipur,ssp245,2040-2060,tx90p_hot_days_pct,16,16,100.0
state,Manipur,ssp245,2060-2080,tas_annual_mean,16,16,100.0
state,Manipur,ssp245,2060-2080,tasmax_summer_mean,16,16,100.0
state,Manipur,ssp245,2060-2080,tas_summer_mean,16,16,100.0
state,Manipur,ssp245,2060-2080,txx_annual_max,16,16,100.0
state,Manipur,ssp245,2060-2080,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,ssp245,2060-2080,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,ssp245,2060-2080,txge30_hot_days,16,16,100.0
state,Manipur,ssp245,2060-2080,txge35_extreme_heat_days,16,16,100.0
state,Manipur,ssp245,2060-2080,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,ssp245,2060-2080,hwfi_tmean_90p,16,16,100.0
state,Manipur,ssp245,2060-2080,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,ssp245,2060-2080,wsdi_warm_spell_days,16,16,100.0
state,Manipur,ssp245,2060-2080,tnx_annual_max,16,16,100.0
state,Manipur,ssp245,2060-2080,tx90p_hot_days_pct,16,16,100.0
state,Manipur,ssp585,2020-2040,tas_annual_mean,16,16,100.0
state,Manipur,ssp585,2020-2040,tasmax_summer_mean,16,16,100.0
state,Manipur,ssp585,2020-2040,tas_summer_mean,16,16,100.0
state,Manipur,ssp585,2020-2040,txx_annual_max,16,16,100.0
state,Manipur,ssp585,2020-2040,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,ssp585,2020-2040,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,ssp585,2020-2040,txge30_hot_days,16,16,100.0
state,Manipur,ssp585,2020-2040,txge35_extreme_heat_days,16,16,100.0
state,Manipur,ssp585,2020-2040,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,ssp585,2020-2040,hwfi_tmean_90p,16,16,100.0
state,Manipur,ssp585,2020-2040,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,ssp585,2020-2040,wsdi_warm_spell_days,16,16,100.0
state,Manipur,ssp585,2020-2040,tnx_annual_max,16,16,100.0
state,Manipur,ssp585,2020-2040,tx90p_hot_days_pct,16,16,100.0
state,Manipur,ssp585,2040-2060,tas_annual_mean,16,16,100.0
state,Manipur,ssp585,2040-2060,tasmax_summer_mean,16,16,100.0
state,Manipur,ssp585,2040-2060,tas_summer_mean,16,16,100.0
state,Manipur,ssp585,2040-2060,txx_annual_max,16,16,100.0
state,Manipur,ssp585,2040-2060,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,ssp585,2040-2060,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,ssp585,2040-2060,txge30_hot_days,16,16,100.0
state,Manipur,ssp585,2040-2060,txge35_extreme_heat_days,16,16,100.0
state,Manipur,ssp585,2040-2060,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,ssp585,2040-2060,hwfi_tmean_90p,16,16,100.0
state,Manipur,ssp585,2040-2060,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,ssp585,2040-2060,wsdi_warm_spell_days,16,16,100.0
state,Manipur,ssp585,2040-2060,tnx_annual_max,16,16,100.0
state,Manipur,ssp585,2040-2060,tx90p_hot_days_pct,16,16,100.0
state,Manipur,ssp585,2060-2080,tas_annual_mean,16,16,100.0
state,Manipur,ssp585,2060-2080,tasmax_summer_mean,16,16,100.0
state,Manipur,ssp585,2060-2080,tas_summer_mean,16,16,100.0
state,Manipur,ssp585,2060-2080,txx_annual_max,16,16,100.0
state,Manipur,ssp585,2060-2080,tn90p_warm_nights_pct,16,16,100.0
state,Manipur,ssp585,2060-2080,hwa_heatwave_amplitude,16,16,100.0
state,Manipur,ssp585,2060-2080,txge30_hot_days,16,16,100.0
state,Manipur,ssp585,2060-2080,txge35_extreme_heat_days,16,16,100.0
state,Manipur,ssp585,2060-2080,tasmin_tropical_nights_gt25,16,16,100.0
state,Manipur,ssp585,2060-2080,hwfi_tmean_90p,16,16,100.0
state,Manipur,ssp585,2060-2080,hwfi_events_tmean_90p,16,16,100.0
state,Manipur,ssp585,2060-2080,wsdi_warm_spell_days,16,16,100.0
state,Manipur,ssp585,2060-2080,tnx_annual_max,16,16,100.0
state,Manipur,ssp585,2060-2080,tx90p_hot_days_pct,16,16,100.0
state,Meghalaya,historical,1990-2010,tas_annual_mean,12,12,100.0
state,Meghalaya,historical,1990-2010,tasmax_summer_mean,12,12,100.0
state,Meghalaya,historical,1990-2010,tas_summer_mean,12,12,100.0
state,Meghalaya,historical,1990-2010,txx_annual_max,12,12,100.0
state,Meghalaya,historical,1990-2010,tn90p_warm_nights_pct,12,12,100.0
state,Meghalaya,historical,1990-2010,hwa_heatwave_amplitude,12,12,100.0
state,Meghalaya,historical,1990-2010,txge30_hot_days,12,12,100.0
state,Meghalaya,historical,1990-2010,txge35_extreme_heat_days,12,12,100.0
state,Meghalaya,historical,1990-2010,tasmin_tropical_nights_gt25,12,12,100.0
state,Meghalaya,historical,1990-2010,hwfi_tmean_90p,12,12,100.0
state,Meghalaya,historical,1990-2010,hwfi_events_tmean_90p,12,12,100.0
state,Meghalaya,historical,1990-2010,wsdi_warm_spell_days,12,12,100.0
state,Meghalaya,historical,1990-2010,tnx_annual_max,12,12,100.0
state,Meghalaya,historical,1990-2010,tx90p_hot_days_pct,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tas_annual_mean,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tasmax_summer_mean,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tas_summer_mean,12,12,100.0
state,Meghalaya,ssp245,2020-2040,txx_annual_max,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tn90p_warm_nights_pct,12,12,100.0
state,Meghalaya,ssp245,2020-2040,hwa_heatwave_amplitude,12,12,100.0
state,Meghalaya,ssp245,2020-2040,txge30_hot_days,12,12,100.0
state,Meghalaya,ssp245,2020-2040,txge35_extreme_heat_days,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tasmin_tropical_nights_gt25,12,12,100.0
state,Meghalaya,ssp245,2020-2040,hwfi_tmean_90p,12,12,100.0
state,Meghalaya,ssp245,2020-2040,hwfi_events_tmean_90p,12,12,100.0
state,Meghalaya,ssp245,2020-2040,wsdi_warm_spell_days,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tnx_annual_max,12,12,100.0
state,Meghalaya,ssp245,2020-2040,tx90p_hot_days_pct,12,12,100.0
state,Meghalaya,ssp245,2040-2060,tas_annual_mean,12,12,100.0
state,Meghalaya,ssp245,2040-2060,tasmax_summer_mean,12,12,100.0
state,Meghalaya,ssp245,2040-2060,tas_summer_mean,12,12,100.0
state,Meghalaya,ssp245,2040-2060,txx_annual_max,12,12,100.0
state,Meghalaya,ssp245,2040-2060,tn90p_warm_nights_pct,12,12,100.0
