ruler,state,district,district_key,scenario,period,composite,weight_coverage,composite_gated,clamped_metric_count,composite_baseline_referenced,coverage_baseline_referenced,composite_absolute_threshold,coverage_absolute_threshold,score__tas_annual_mean,score__tasmax_summer_mean,score__tas_summer_mean,score__txx_annual_max,score__tn90p_warm_nights_pct,score__hwa_heatwave_amplitude,score__txge30_hot_days,score__txge35_extreme_heat_days,score__tasmin_tropical_nights_gt25,score__hwfi_tmean_90p,score__hwfi_events_tmean_90p,score__wsdi_warm_spell_days,score__tnx_annual_max,score__tx90p_hot_days_pct
linear,Andhra Pradesh,Alluri Sitharama Raju,andhra pradesh|alluri sitharama raju,ssp245,2020-2040,46.996714308775076,1.0,46.996714308775076,0,20.992953540908278,1.0,62.051523174382154,1.0000000000000004,80.33386199534966,75.33611167975737,79.18139874774167,63.04974957314308,24.07641008908083,72.37227905226158,58.156700685958874,30.16965569197673,30.12391380119561,17.037049799692,28.19286148229222,16.258753143214125,66.91029177289472,18.223328528198124
linear,Andhra Pradesh,Alluri Sitharama Raju,andhra pradesh|alluri sitharama raju,ssp245,2040-2060,56.37171377532042,1.0,56.37171377532042,0,39.99133843011392,1.0,65.85508897517681,1.0000000000000004,82.81007855294544,77.40068052086296,81.43157616604336,65.89549753024725,45.429207211425826,75.77551530651485,63.481524460363126,35.93270537177904,37.366091671601126,36.44620623043079,51.331987525564976,29.743024173497226,70.11192247463192,34.67236020235185
linear,Andhra Pradesh,Alluri Sitharama Raju,andhra pradesh|alluri sitharama raju,ssp245,2060-2080,64.88858856714941,1.0,64.88858856714941,0,57.96763897140015,1.0,68.89545412258319,1.0000000000000004,84.9469153806748,79.14153656118266,83.32070004672478,68.0984041815062,62.30282488212413,77.8934289205139,68.06847143056223,40.75384732174623,43.305790269657855,56.404632662763014,71.94623019592626,45.253439887979695,72.47976177646662,51.29532263604054
linear,Andhra Pradesh,Alluri Sitharama Raju,andhra pradesh|alluri sitharama raju,ssp585,2020-2040,47.15251209028899,1.0,47.15251209028899,0,21.462900964531954,1.0,62.0254448473062,1.0000000000000004,80.33850302431688,75.13833363892223,78.98563456881382,62.56064537798938,25.458745304023342,72.55142450607443,58.049264940974176,30.286908654771793,30.68900013688221,18.056560643090773,27.71293353102592,16.422229598686183,66.863993729648,18.30961313032908
linear,Andhra Pradesh,Alluri Sitharama Raju,andhra pradesh|alluri sitharama raju,ssp585,2040-2060,63.37320655283724,1.0,63.37320655283724,0,54.84423295122106,1.0,68.31103337482554,1.0000000000000004,84.64772888398375,78.70139615227802,82.9787600846784,67.35922154927499,61.67631087645699,77.08882621956707,67.1209901409623,39.680462352498616,43.251306620079816,54.43953970523541,65.77837959406679,41.81586789805183,72.01411311530906,47.48686552637779
linear,Andhra Pradesh,Alluri Sitharama Raju,andhra pradesh|alluri sitharama raju,ssp585,2060-2080,79.77151917241126,1.0,79.77151917241126,0,87.59847326809533,1.0,75.24012469596258,1.0000000000000004,89.3844902287082,82.14439873055217,87.03718964183972,72.16599062470652,89.89229978841105,81.91300952816471,77.10752458073677,51.02008133463504,57.75386093907225,90.38496092545337,92.70485595337854,80.18696479761688,77.73488896501124,83.26321945270765
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,historical,1990-2010,44.05278754686486,1.0,44.05278754686486,0,1.1323330587089757,1.0,68.90147172421827,1.0000000000000004,87.26181116237927,76.19913633958167,83.22738491688587,60.99159486438532,0.07681316441106166,70.36208968600731,76.82169157694251,33.9869086351586,60.46512206971239,0.8101684820406885,3.4795470888527964,1.2400790308215297,72.40982099142232,0.0658063193088394
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,ssp245,2020-2040,54.396210193039174,1.0,54.396210193039174,0,22.517726522404434,1.0,72.85217442340664,1.0000000000000004,88.90291859143255,78.51660711104863,84.73563143951166,64.55192860332225,25.326230202929516,75.45104452950962,82.30469008207945,42.18542929641032,66.80828013507858,18.674849852698774,30.60093468625754,17.062611498233125,73.63838395076206,19.6918390150035
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,ssp245,2040-2060,64.74776360421588,1.0,64.74776360421588,0,43.77848499359203,1.0,76.88787227352441,1.0000000000000004,91.24624942899186,80.46067329173556,86.8622174841285,67.38041281355984,48.55557586246358,79.32798549970438,87.343076136212,49.7994585803265,74.79662261151091,40.45080059252677,56.29637599217596,32.70003172268518,76.54099117399616,38.5465922562009
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,ssp245,2060-2080,73.5932296403699,1.0,73.5932296403699,0,63.13021212205376,1.0,79.65076609834242,1.0000000000000004,93.2193827939698,82.02825613980409,88.55968537714939,69.32164116812865,66.08008649768631,80.46908687058793,90.96849978405851,55.90310224330175,80.25478579126924,61.74568405494481,78.39792659381814,50.11556892474321,78.51015575630451,56.8389276445862
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,ssp585,2020-2040,54.57726800694046,1.0,54.57726800694046,0,22.853420051005315,1.0,72.9437062972187,1.0000000000000004,88.90452208256883,78.2904282393113,84.51811350136781,64.0940113666828,26.73431320475843,76.43036848596789,82.36093227630968,42.330159070379665,67.41490784645045,19.642558503754177,29.929733305066975,16.856770903714292,73.49067199137647,19.650319585943095
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,ssp585,2040-2060,72.0249423302741,1.0,72.0249423302741,0,59.69130526092456,1.0,79.16546905463436,1.0000000000000004,92.94178890258237,81.61353379543334,88.24258428948536,68.61200504270285,65.35644689060071,80.26534523753368,89.84947827258874,54.609672556522504,80.27781448139365,59.32911649483586,71.61377351934438,46.52225167678837,78.44039587072479,52.77361737909301
linear,Andhra Pradesh,Anakapalli,andhra pradesh|anakapalli,ssp585,2060-2080,88.65905896815288,1.0,88.65905896815288,0,93.90439594655881,1.0,85.62228492802308,1.0000000000000004,97.40841219791848,84.946437119074,92.07790445033885,73.04310246494596,94.50631311348853,84.5705018405871,96.97986036631403,70.50986763610295,91.16613033927958,96.08360301541002,96.23786782445877,90.03426340709525,83.30608932527511,91.94536821226505
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,historical,1990-2010,45.842387783973834,1.0,45.842387783973834,0,1.2191032076658723,1.0,71.67692095973106,1.0000000000000004,87.54074686924126,87.00127791718296,88.50155154529102,72.22641414157482,0.16920187115504598,77.31419178720029,82.45710897383405,51.26754470525062,28.281409398160896,0.958114356865957,3.3224987689405636,1.5945174966375615,68.95535229751546,0.08335804004859367
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,ssp245,2020-2040,56.423513418946804,1.0,56.423513418946804,0,22.577774347185322,1.0,76.01841498680871,1.0000000000000004,89.55651678560861,90.21714758329303,90.90713786485107,76.54911058247158,25.820547255168748,83.670108266136,86.92807844058717,59.67811021522977,33.42631311870561,17.497742923119702,29.47457630401189,19.2314925197549,71.18761480564788,19.82672319028036
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,ssp245,2040-2060,66.18009983370429,1.0,66.18009983370429,0,41.85377655546396,1.0,80.2637606790013,1.0000000000000004,92.0993055015288,92.54225608430154,93.40396215963096,79.29747374648811,47.54587639031788,87.56280159130688,91.78202043442288,65.48094451900967,44.0261666033539,37.27299938399466,51.11535707254896,34.04625023490209,74.59572697602087,37.28027431864077
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,ssp245,2060-2080,74.76168909765221,1.0,74.76168909765221,0,58.67973462102921,1.0,84.07229432096022,1.0000000000000004,94.31829350871406,94.66516120947168,95.78210089957645,82.15864839763556,63.79657986809343,91.67097293422388,94.83680290971165,70.55846152395512,53.31037056773301,56.705080644905294,68.69706678498642,48.96699422009777,77.92857876513592,52.948405501818
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,ssp585,2020-2040,56.83833144867989,1.0,56.83833144867989,0,23.353662564531625,1.0,76.2241923816078,1.0000000000000004,89.66071565964103,90.34226885873527,91.0337357038322,76.66839966689757,28.583853505101008,83.2695540232814,87.11798369788005,59.4857533130615,34.90365004799481,18.606156057418957,29.04770451231112,18.92127427921079,71.66327823140556,20.183459803390555
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,ssp585,2040-2060,73.48085589398863,1.0,73.48085589398863,0,56.28330195595212,1.0,83.43733448969397,1.0000000000000004,94.04113545374472,94.11642183402464,95.29912576176115,81.40233478695096,63.00814177662783,89.83956649588431,94.32830751172372,69.86714609002497,53.34572292405826,55.13116172290239,64.34695479393251,46.165021518572914,77.6044414732112,50.22008093693966
linear,Andhra Pradesh,Anantapur,andhra pradesh|anantapur,ssp585,2060-2080,89.58208406643986,1.0,89.58208406643986,0,86.67962032411147,1.0,91.26245781199839,1.0000000000000004,98.7637305731266,97.97401109117418,99.73842404164267,86.5275816564163,88.62610871751563,96.21167214817748,99.61324050058018,83.34317278924236,75.31187405037802,89.48514811534369,86.72651479592477,83.30908936494434,83.82482891209843,84.40806574559713
