state,district,district_key,baseline_score,baseline_available_metric_count,modified_score,modified_available_metric_count,scenario,state_partition,score_delta,available_metric_count_delta,baseline_rank,modified_rank,rank_shift,abs_rank_shift
Bihar,Muzaffarpur,bihar|muzaffarpur,63.627124086526656,14,62.63817983773448,15,S1_correlated_hwa,Bihar,-0.9889442487921798,1,15.0,17.0,2.0,2.0
Bihar,Nalanda,bihar|nalanda,67.2679952407684,14,67.32040716100533,15,S1_correlated_hwa,Bihar,0.05241192023693486,1,4.0,5.0,1.0,1.0
Bihar,Nawada,bihar|nawada,58.08650399924652,14,58.277790222723034,15,S1_correlated_hwa,Bihar,0.19128622347651714,1,23.0,23.0,0.0,0.0
Bihar,Pashchim Champaran,bihar|pashchim champaran,70.6385137244231,14,69.72451610692295,15,S1_correlated_hwa,Bihar,-0.9139976175001578,1,1.0,1.0,0.0,0.0
Bihar,Patna,bihar|patna,66.58446890994948,14,66.6278379618146,15,S1_correlated_hwa,Bihar,0.04336905186512752,1,7.0,8.0,1.0,1.0
Bihar,Purbi Champaran,bihar|purbi champaran,70.11412408529372,14,69.32496483128932,15,S1_correlated_hwa,Bihar,-0.789159254004403,1,2.0,2.0,0.0,0.0
Bihar,Purnia,bihar|purnia,45.585044064015285,14,44.14511388675992,15,S1_correlated_hwa,Bihar,-1.4399301772553628,1,35.0,35.0,0.0,0.0
Bihar,Rohtas,bihar|rohtas,59.89823268319704,14,61.658162781094326,15,S1_correlated_hwa,Bihar,1.7599300978972892,1,21.0,18.0,-3.0,3.0
Bihar,Saharsa,bihar|saharsa,53.80350714123518,14,52.736202149350554,15,S1_correlated_hwa,Bihar,-1.067304991884626,1,30.0,30.0,0.0,0.0
Bihar,Samastipur,bihar|samastipur,60.82317336457024,14,59.98779112302272,15,S1_correlated_hwa,Bihar,-0.8353822415475207,1,19.0,21.0,2.0,2.0
Bihar,Saran,bihar|saran,66.09143716341336,14,65.92553386032246,15,S1_correlated_hwa,Bihar,-0.16590330309090007,1,9.0,10.0,1.0,1.0
Bihar,Sheikhpura,bihar|sheikhpura,65.61601929580037,14,65.65357027389942,15,S1_correlated_hwa,Bihar,0.03755097809904839,1,11.0,12.0,1.0,1.0
Bihar,Sheohar,bihar|sheohar,64.60410111477374,14,63.5194654036235,15,S1_correlated_hwa,Bihar,-1.0846357111502414,1,14.0,15.0,1.0,1.0
Bihar,Sitamarhi,bihar|sitamarhi,62.16090308734608,14,60.969569442917575,15,S1_correlated_hwa,Bihar,-1.1913336444285036,1,18.0,19.0,1.0,1.0
Bihar,Siwan,bihar|siwan,65.74382198389256,14,65.80385290024356,15,S1_correlated_hwa,Bihar,0.06003091635099622,1,10.0,11.0,1.0,1.0
Bihar,Supaul,bihar|supaul,41.22417750037426,14,39.49086746011674,15,S1_correlated_hwa,Bihar,-1.7333100402575212,1,36.0,36.0,0.0,0.0
Bihar,Vaishali,bihar|vaishali,64.83090559394297,14,64.29353022585683,15,S1_correlated_hwa,Bihar,-0.5373753680861455,1,13.0,13.0,0.0,0.0
Chandigarh,Chandigarh,chandigarh|chandigarh,50.00000000000002,14,50.00000000000002,15,S1_correlated_hwa,Chandigarh,0.0,1,1.0,1.0,0.0,0.0
Chhattisgarh,Balod,chhattisgarh|balod,68.71245641858769,14,70.11683574785197,15,S1_correlated_hwa,Chhattisgarh,1.4043793292642732,1,4.0,5.0,1.0,1.0
Chhattisgarh,Baloda Bazar,chhattisgarh|baloda bazar,64.50980517922784,14,66.44219988100886,15,S1_correlated_hwa,Chhattisgarh,1.9323947017810212,1,8.0,8.0,0.0,0.0
Chhattisgarh,Balrampur,chhattisgarh|balrampur,21.455455345194924,14,20.291145646227296,15,S1_correlated_hwa,Chhattisgarh,-1.164309698967628,1,31.0,31.0,0.0,0.0
Chhattisgarh,Bastar,chhattisgarh|bastar,48.63294682840534,14,47.25056845989002,15,S1_correlated_hwa,Chhattisgarh,-1.3823783685153188,1,22.0,24.0,2.0,2.0
Chhattisgarh,Bemetara,chhattisgarh|bemetara,63.446601325067626,14,65.47671919601113,15,S1_correlated_hwa,Chhattisgarh,2.0301178709435064,1,12.0,10.0,-2.0,2.0
Chhattisgarh,Bijapur,chhattisgarh|bijapur,77.6743737159874,14,77.65508428089808,15,S1_correlated_hwa,Chhattisgarh,-0.019289435089319795,1,1.0,1.0,0.0,0.0
Chhattisgarh,Bilaspur,chhattisgarh|bilaspur,55.07051548807885,14,56.445883458906984,15,S1_correlated_hwa,Chhattisgarh,1.3753679708281368,1,18.0,17.0,-1.0,1.0
Chhattisgarh,Dantewada,chhattisgarh|dantewada,59.81491166640091,14,58.8155898643292,15,S1_correlated_hwa,Chhattisgarh,-0.9993218020717123,1,16.0,16.0,0.0,0.0
Chhattisgarh,Dhamtari,chhattisgarh|dhamtari,64.02851535756547,14,64.98381872554137,15,S1_correlated_hwa,Chhattisgarh,0.9553033679759011,1,9.0,12.0,3.0,3.0
Chhattisgarh,Durg,chhattisgarh|durg,69.27060041273725,14,71.06644793335731,15,S1_correlated_hwa,Chhattisgarh,1.7958475206200575,1,3.0,3.0,0.0,0.0
Chhattisgarh,Gariyaband,chhattisgarh|gariyaband,54.43312098544161,14,54.72904139146413,15,S1_correlated_hwa,Chhattisgarh,0.29592040602251757,1,19.0,19.0,0.0,0.0
Chhattisgarh,Gaurella Pendra Marwahi,chhattisgarh|gaurella pendra marwahi,29.40282233524612,14,29.033801409739112,15,S1_correlated_hwa,Chhattisgarh,-0.3690209255070087,1,28.0,28.0,0.0,0.0
Chhattisgarh,Janjgir-Champa,chhattisgarh|janjgir champa,63.75821616689591,14,65.64116652446178,15,S1_correlated_hwa,Chhattisgarh,1.8829503575658677,1,10.0,9.0,-1.0,1.0
Chhattisgarh,Jashpur,chhattisgarh|jashpur,31.876949405317827,14,30.88669761037986,15,S1_correlated_hwa,Chhattisgarh,-0.9902517949379686,1,27.0,27.0,0.0,0.0
Chhattisgarh,Kabirdham,chhattisgarh|kabirdham,38.73229324386448,14,39.571786777935,15,S1_correlated_hwa,Chhattisgarh,0.8394935340705203,1,26.0,26.0,0.0,0.0
